track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5LauAY4lEriiCul4br4Hz6,Sita Chan,Let Me Find Love,蜚蜚,53,216373,FALSE,0.312,0.381,0,-8.935,0,0.0351,0.72,0,0.0854,0.189,145.653,4,cantopop
63Awy6tiUUsbuLRnpPlS5I,Eason Chan,The Key,任我行,47,278640,FALSE,0.417,0.375,5,-11.861,1,0.0344,0.766,2.41E-05,0.133,0.464,130.416,4,cantopop
5pMr3ipuLB1z2QkfKGlkGS,my little airport,I ALSO DON'T KNOW (Live),QUEEN - Live,34,202556,FALSE,0.484,0.457,7,-12.104,1,0.0348,0.446,0.00252,0.892,0.406,81.381,4,cantopop
0hEFpdoj2feFvKNs13MSwa,Hins Cheung,P.S. I Love You (2nd Edition),只是太愛你,54,248800,FALSE,0.549,0.393,10,-8.691,1,0.0366,0.589,0,0.136,0.352,129.521,4,cantopop
0PC2F01DR68Go04umziTGP,Beyond,Back To Black Series - Beyond IV真的愛妳,真的愛妳,52,275280,FALSE,0.526,0.715,0,-5.364,1,0.0333,0.448,0,0.109,0.652,154.083,4,cantopop
4iWvmSCZ0vw3darzWc1qkX,Jordan Chan,陳小春金碟鐵盒珍藏系列,相依為命,55,235813,FALSE,0.505,0.434,11,-8.439,1,0.0361,0.442,0,0.126,0.342,133.12,4,cantopop
4c9hHw1PUYXHfKFASXo8H0,Terence Lam,某種老朋友,某種老朋友,57,270000,FALSE,0.363,0.393,8,-12.848,0,0.0507,0.918,0.00641,0.113,0.407,143.865,4,cantopop
2WVbMoHdWCspdiEa7OnG1D,Hins Cheung,No. Eleven,春秋,54,259826,FALSE,0.38,0.502,7,-5.508,1,0.027,0.805,0,0.2,0.45,98.658,4,cantopop
7jFNX9aTdcQfhIgUVE02hi,Hacken Lee,命運符號,月半小夜曲,53,290973,FALSE,0.551,0.297,7,-14.998,0,0.0317,0.737,0,0.231,0.237,80.188,4,cantopop
7ElVW7iJDG98vSuvxOl7MS,George Lam,Lam's Twenty Greatest Hits,在水中央,27,224493,FALSE,0.65,0.319,0,-15.446,0,0.0325,0.721,0.00155,0.115,0.53,79.822,4,cantopop
20WIExWA0CPJ92x9jm7hNR,Khalil Fong,Timeless,Nothing's gonna change my love for you,52,209440,FALSE,0.631,0.514,0,-9.457,1,0.0307,0.374,6.14E-06,0.09,0.385,131.499,4,cantopop
4UD5xrQI4nKftCje1y5Te9,Eason Chan,The Line-Up,明年今日,54,206117,FALSE,0.67,0.397,8,-10.87,1,0.0417,0.71,0,0.11,0.214,123.969,4,cantopop
7yVdE8ltZKzXTXwEcVILGZ,HANA,"不相信別人 (劇集 ""刑偵日記"" 片尾曲)","不相信別人 - 劇集 ""刑偵日記"" 片尾曲",27,230231,FALSE,0.681,0.453,3,-6.875,0,0.0338,0.734,0,0.112,0.36,123.934,4,cantopop
3VXFvEdVfqo6Bc2qr7ZsAS,彭家麗,彭家麗 至愛精選,"是不是這樣的夜晚, 你才會這樣的想起我",27,248400,FALSE,0.544,0.424,7,-9.348,1,0.0445,0.553,0,0.127,0.171,67.09,4,cantopop
4QwWiSJkCeGx99JDAroYHW,Christopher Wong;Vivian Chow,黃凱芹給您留念30首,情未了,27,266493,FALSE,0.652,0.318,10,-11.859,1,0.0296,0.508,5.42E-05,0.129,0.0823,134.012,4,cantopop
4QkfX9IvweUUIDY9pRACPp,Eason Chan,打得火熱,K歌之王,51,222351,FALSE,0.346,0.349,2,-9.428,1,0.0355,0.754,1.46E-06,0.381,0.271,78.634,4,cantopop
7h6tPEEC34Fqqxq3t2xSLS,my little airport,火炭麗琪,火炭麗琪,36,129476,FALSE,0.385,0.548,7,-7.208,1,0.0308,0.51,0.136,0.102,0.415,145.109,3,cantopop
73P8qwIriENctRILdM5f6O,Khalil Fong,The Soulboy Collection,三人遊,25,237426,FALSE,0.478,0.389,0,-10.006,1,0.0493,0.704,0,0.232,0.446,128.202,4,cantopop
4Vv47ROLfMk3sJD8JK0iw8,新青年理髮廳,晚安晚安,一個人回家,39,283972,FALSE,0.689,0.227,10,-10.294,1,0.0333,0.694,0,0.106,0.308,73.172,4,cantopop
7zph1Irpw39AuLNCPe5JIc,Dear Jane,銀河修理員,銀河修理員,46,232224,FALSE,0.425,0.792,7,-5.252,1,0.0505,0.319,0,0.128,0.367,140.007,4,cantopop
1k0YFNylstvLBC3C5vPWP9,Jacky Cheung,吻別,吻別,54,302093,FALSE,0.555,0.375,6,-13.034,1,0.0378,0.611,6.78E-05,0.372,0.258,121.895,4,cantopop
0yggnuPx7yrL3iKPNQaebe,Anthony Wong,明哥之歌,親愛的瑪嘉烈,30,247906,FALSE,0.444,0.651,10,-6.048,1,0.029,0.208,3.13E-06,0.117,0.381,171.9,4,cantopop
6wvknxG5TtTi2n9ESlJE1l,Cass Phang,要多美麗有多美麗,漩渦,41,245906,FALSE,0.721,0.519,8,-11.936,1,0.181,0.47,9.75E-05,0.385,0.419,122.926,4,cantopop
1iIFrkPdNSvYz8XIXmSJoY,my little airport,火炭麗琪,下亞厘畢道,33,166884,FALSE,0.793,0.318,7,-9.819,1,0.0768,0.575,0.000861,0.116,0.652,137.183,3,cantopop
3UaA8quROwp4sHm8HN5DSw,my little airport,香港是個大商場,rm1210,35,122789,FALSE,0.606,0.473,10,-10.077,1,0.0374,0.801,0.000839,0.0979,0.209,97.594,3,cantopop
4knMu3Cbg277Di6oEkpeRA,Kaho Hung,還原淚,還原淚,56,213969,FALSE,0.427,0.444,1,-7.045,1,0.0287,0.685,0,0.112,0.595,150.256,4,cantopop
5WLWoeTPvgd8IWKKp3viXs,my little airport,寂寞的星期五,牛頭角青年,33,159648,FALSE,0.528,0.503,9,-9.457,1,0.0305,0.0332,0.111,0.105,0.469,129.079,4,cantopop
2ZwV2OedvG1fgFff1yunrs,my little airport,適婚的年齡,今晚講嘢夜唔夜,35,161384,FALSE,0.498,0.393,0,-10.855,1,0.0322,0.869,0.000614,0.151,0.561,140.95,4,cantopop
2pKK1A009lhzhRPeTDderF,Faye Wong,執迷不悔,執迷不悔,52,273840,FALSE,0.624,0.422,10,-8.742,1,0.0321,0.588,0,0.131,0.134,139.865,4,cantopop
4zZTLMDAFxqNJJRbEtbPVE,my little airport,適婚的年齡,我在暗中儲首期,34,142889,FALSE,0.584,0.489,9,-10.64,1,0.0308,0.572,0.00141,0.196,0.755,115.859,3,cantopop
1k7askm0LAgXVquR5EpXL6,my little airport,適婚的年齡,給親戚看見我一個人食吉野家,34,155533,FALSE,0.673,0.434,9,-11.008,0,0.0292,0.744,0.000111,0.125,0.858,94.544,4,cantopop
2EAtMGCOOA5Xwx5FvHU6Ai,Serrini,Don't Text Him,油尖旺金毛玲,40,281265,FALSE,0.472,0.524,8,-7.15,1,0.0267,0.565,0.00196,0.178,0.318,143.946,4,cantopop
0Tnqg6PR52IJ6YYDohEV42,my little airport,適婚的年齡,京都民宿夜,35,137351,FALSE,0.576,0.527,0,-10.013,1,0.0293,0.565,0.000676,0.166,0.559,79.311,4,cantopop
4XafCNKCV3FnQUoel6NrRK,Faye Wong,討好自己,愛與痛的邊緣,53,273773,FALSE,0.62,0.411,5,-11.425,0,0.0288,0.514,1.83E-06,0.199,0.534,113.29,4,cantopop
5DJ8ybuxuscf0L1TeujGJU,Denise Ho,Awakening,癡情司,36,298080,FALSE,0.27,0.241,8,-11.415,1,0.031,0.768,2.46E-06,0.0628,0.312,174.29,4,cantopop
4LB2clNX8xZ065fStce2JF,Faye Wong,只愛陌生人,百年孤寂,46,317506,FALSE,0.489,0.728,0,-5.509,1,0.0355,0.0148,0,0.113,0.289,149.911,4,cantopop
0w8s03MKvuLmK8CozWJCQu,Denise Ho,艷光四射,明目張膽,43,275612,FALSE,0.512,0.596,5,-6.019,1,0.038,0.56,0,0.124,0.272,147.107,4,cantopop
0pupuSkMBGpzsqG3fWcyPe,Dear Jane,Limerence,銀河修理員,49,232224,FALSE,0.425,0.792,7,-5.252,1,0.0505,0.319,0,0.128,0.367,140.007,4,cantopop
2FgDWCqMCIAATvqr9ozeYm,Hins Cheung,Urban Emotions,櫻花樹下,54,249986,FALSE,0.415,0.498,9,-5.022,1,0.0278,0.659,0,0.197,0.3,143.68,4,cantopop
3H9gYJcdtqeUiM8WX8YrZz,Wilfred Lau,Stat UP,思覺失調,56,205933,FALSE,0.627,0.409,8,-7.355,1,0.0291,0.66,0,0.181,0.381,135.989,4,cantopop
66YUHByAhvckqMtO9EkJ1J,Miriam Yeung,Miriam,野孩子,50,221706,FALSE,0.624,0.375,2,-8.522,1,0.0505,0.751,0,0.323,0.521,120.06,4,cantopop
3MNFiVcKOPlcvXcx9EHdpE,my little airport,在動物園散步才是正經事,"Victor, Fly Me to Stafford",37,134414,FALSE,0.622,0.524,9,-7.626,0,0.0282,0.693,0.00263,0.094,0.733,152.972,4,cantopop
7FCcXT2jtQ7ELAjXxo0sLP,Andy Lau,如果你是我的傳說,難免有錯,26,334853,FALSE,0.529,0.409,9,-10.092,1,0.0296,0.696,1.73E-06,0.163,0.102,126.672,4,cantopop
1Juu6Lvbf5ByIghY6uDbM0,林姍姍;David Ling Jr,我愛經典系列,把歌談心,27,343000,FALSE,0.304,0.124,1,-17.6,0,0.0397,0.948,0.00104,0.143,0.0828,168.996,4,cantopop
5KBEhTHl67Sac9ZDxcmn6j,Mr.,People Sing For People,小傳奇,51,297213,FALSE,0.19,0.658,6,-6.044,1,0.0376,0.387,3.65E-06,0.047,0.426,197.943,3,cantopop
5AnD1Tmu5hKPeHGyxGq6LJ,Leo Ku;Edan 呂爵安,飄流教室,飄流教室,59,274716,FALSE,0.527,0.418,7,-8.169,1,0.0296,0.882,0,0.0889,0.631,109.675,4,cantopop
1w2b6DVi09tsNTKQydOvKw,my little airport,I ALSO DON'T KNOW (Live),讓我搭一班會爆炸的飛機 - Live,34,169680,FALSE,0.423,0.81,0,-8.393,1,0.0402,0.000535,0.000122,0.689,0.429,128.384,4,cantopop
3jpyXrCBJQvEb1OTxXcnKj,Keeva Mak,More Than Love,好得很,49,244000,FALSE,0.553,0.52,8,-7.261,1,0.0306,0.78,2.95E-06,0.131,0.523,114.059,4,cantopop
0Eum5dQqpUDgwJiUucG3QU,Joey Yung,我的驕傲,心淡,53,248786,FALSE,0.66,0.487,5,-6.757,1,0.0333,0.7,0,0.159,0.375,125.914,4,cantopop
0FlQr1kPj50rAee1kJjk5p,Kay Tse,KONTINUE,獨家村,41,260333,FALSE,0.644,0.49,0,-7.269,1,0.0331,0.781,0,0.134,0.447,116.027,4,cantopop
0NaXXkY7Lss2VF3sYISJXG,C AllStar,人類世,留下來的人,53,244735,FALSE,0.402,0.435,1,-8.005,1,0.0341,0.504,0,0.0866,0.35,157.204,4,cantopop
7j3QVBjUqWBwxzOZ6Chybp,Faye Wong,王菲 89-97 32精選,約定,47,266200,FALSE,0.557,0.324,4,-12.13,1,0.031,0.888,0.000264,0.612,0.161,80.015,4,cantopop
4fAGHnOJi4ZuPVEldt9pdu,Leon Lai,愛得太傻,但願不只是朋友,25,256839,FALSE,0.65,0.594,0,-7.484,0,0.0256,0.0504,0.000162,0.188,0.486,122.164,4,cantopop
2bJCDeXpJe1EQhxllXI7Pf,陳美玲,浪漫情懷,欲斷難斷,26,242613,FALSE,0.788,0.578,0,-9.998,1,0.0303,0.334,3.09E-06,0.247,0.561,119.089,4,cantopop
4JP7aoMfIxtTubjEHEAaGg,Johnny Ip,笑傲人生,戲劇人生,27,240426,FALSE,0.562,0.381,9,-17.097,0,0.0478,0.514,6.27E-06,0.11,0.363,77.95,4,cantopop
0fGM6yMJ1swPXt5NI0GCdl,Sandy Lam,林憶蓮,至少還有你,57,274800,FALSE,0.479,0.542,4,-5.588,1,0.0322,0.531,5.19E-06,0.137,0.347,124.692,4,cantopop
1E1SEZp8TW3el5VZ5Wr7eC,Mr.,If I Am…,森林,52,306880,FALSE,0.525,0.479,5,-7.768,1,0.0299,0.0495,0,0.13,0.359,75.012,4,cantopop
18zIfBQi4akd3aiTMlvYEY,C AllStar,我們的胡士托,天梯,52,271787,FALSE,0.679,0.444,2,-6.88,1,0.0376,0.679,0,0.0774,0.413,121.834,4,cantopop
5u3QcENd230SCBXgovfOmm,Eason Chan,Life Continues,落花流水,43,237533,FALSE,0.582,0.548,1,-7.632,1,0.0401,0.424,0,0.129,0.274,148.001,4,cantopop
5s9jhOJe92zrdZVXoNz7hX,George Lam,真情精選,分分鐘需要你,41,182493,FALSE,0.532,0.413,4,-13.833,1,0.0418,0.744,0.0166,0.229,0.798,111.946,4,cantopop
36zXp2vEis00HRdX3pYEMr,Eason Chan;eason and the duo band,L.O.V.E.,我們萬歲,44,236640,FALSE,0.562,0.494,1,-7.29,0,0.0289,0.318,0,0.0961,0.556,76.058,4,cantopop
7Lbp0AizgtTGyQyRyJOm7f,Eason Chan,情歌集10 壓軸篇,一絲不掛,35,241706,FALSE,0.516,0.545,1,-7.837,0,0.0296,0.722,0,0.159,0.534,143.99,3,cantopop
31kKBUeeCGuMt9fPxDybde,Faye Wong,王菲97,你快樂所以我快樂,44,258426,FALSE,0.676,0.307,8,-12.919,0,0.0279,0.51,0.00284,0.123,0.163,110.857,4,cantopop
7HBG18C9NTlN5rFVOc3yX7,Anthony Wong;Cass Phang,ACOUSTIC…AND A LITTLE MORE,漩渦,31,243746,FALSE,0.72,0.562,8,-10.676,1,0.187,0.421,0.000271,0.385,0.407,123.002,4,cantopop
4arcrPMPxXrUEPqn8oFXbr,Sandy Lam,呼吸 林憶蓮,詞不達意,41,266466,FALSE,0.495,0.432,3,-7.914,1,0.0307,0.144,1.40E-06,0.0977,0.182,126.276,4,cantopop
2yDm6S26Nc5LitK7GTz8wp,Miriam Yeung,電光幻影,小城大事,48,208506,FALSE,0.582,0.345,2,-8.372,0,0.0334,0.879,0,0.215,0.326,120.067,4,cantopop
4t53NE3uBLkTwW9rUgiHC8,Karen Mok,呼吸有害,呼吸有害,50,192196,FALSE,0.604,0.622,2,-6.568,1,0.0465,0.498,0,0.128,0.195,77.981,4,cantopop
5mwqGornp7Tz7w8Adwy1qP,my little airport,寂寞的星期五,爺就是一名辭職撚,32,165200,FALSE,0.5,0.366,7,-11.416,1,0.0321,0.814,0.00357,0.122,0.351,95.063,4,cantopop
2d3DoAIDeUC58X3mzDRmDs,Jacky Cheung;高慧君,不後悔,你最珍貴,54,286840,FALSE,0.52,0.285,10,-10.754,1,0.027,0.686,0,0.0931,0.0798,93.922,4,cantopop
3QmHhKig8pvqdLv44kL7M9,Prudence Liew,經典系列 劉美君 - 公子多情,公子多情,23,202386,FALSE,0.52,0.35,7,-11.57,0,0.0254,0.822,4.30E-05,0.111,0.478,81.012,4,cantopop
1eZ5entDSTCWB1b4gHeFXO,Eason Chan,H3M,沙龍,47,275973,FALSE,0.534,0.58,4,-5.311,1,0.0265,0.658,0,0.136,0.347,142.081,4,cantopop
6flgMTTqhbJSNryAPCYcvA,陳卓賢 Ian,留一天與你喘息,留一天與你喘息,67,258924,FALSE,0.411,0.482,9,-8.081,1,0.0475,0.574,0,0.227,0.261,172.079,4,cantopop
7AQLbnuuyPzy22MOEmeetH,Faye Wong,敷衍,暗湧,43,261813,FALSE,0.325,0.213,10,-17.136,0,0.04,0.898,0.0541,0.0909,0.326,181.1,3,cantopop
0s5GrkSNp9bfP2FtrtbiJ0,Hins Cheung,張敬軒 是時候...,只是太愛你,55,254266,FALSE,0.559,0.342,10,-10.726,1,0.0397,0.581,0,0.111,0.334,130.004,4,cantopop
25lWy3YXWYZsRkAYSJgffW,Joey Yung,Give Love a Break,煙霞,44,238026,FALSE,0.576,0.646,4,-6.75,1,0.0554,0.137,0,0.123,0.451,142.955,4,cantopop
433FK3gktWwmjkAPMSqVNO,MC 張天賦,時候不早,時候不早,59,220938,FALSE,0.737,0.483,9,-6.416,1,0.0311,0.318,0,0.293,0.514,83.966,4,cantopop
0enD9Gd3BSPnsdqGUp6XZi,my little airport,你說之後會找我,一六八,31,155649,FALSE,0.536,0.423,10,-13.35,1,0.036,0.656,7.90E-06,0.135,0.705,81.901,4,cantopop
0lvwP60MlhzxZ7mnxWt6oa,Kenny Bee,復黑王鍾鎮濤 聽濤,讓一切隨風,48,244053,FALSE,0.631,0.421,7,-10.315,0,0.0293,0.783,8.99E-05,0.095,0.188,130.199,4,cantopop
37gQxPrcu81gpr5SbOlIJO,Sammi Cheng,我們都是這樣長大的,我們都是這樣長大的,48,283184,FALSE,0.427,0.409,5,-10.06,1,0.0306,0.716,0,0.0958,0.37,159.826,4,cantopop
4wTJ5BMVyeAJ6bvgULQ40u,Daniel Chan;林京燁,不懂愛你,不懂愛你,24,355000,FALSE,0.495,0.51,8,-7.357,1,0.0349,0.519,0,0.19,0.413,136.072,4,cantopop
0t3plVcnlOrGZ05eQBt8zm,李龍基,基會難逢 金曲35年演唱會,佛山贊先生,25,176986,FALSE,0.567,0.466,7,-9.146,0,0.0233,0.0654,0.000532,0.585,0.272,96.972,4,cantopop
48CnX8v6OD9kqmeTIaLS1k,Faye Wong,天空,矜持,48,277986,FALSE,0.319,0.205,4,-14.326,1,0.0383,0.683,9.65E-05,0.114,0.196,138.493,3,cantopop
6z2wm9yiPP3EgF6xAxlugF,my little airport,TASTE OF TEARS (Live),宅女上街吧 - Live,30,138133,FALSE,0.377,0.553,0,-10.567,1,0.0405,0.0073,1.26E-05,0.11,0.351,133.5,4,cantopop
7Bl7Z5LVpSEjs6xgCYxVmF,Johnny Ip,葉振棠最愛電視劇主題曲巡禮,人在旅途灑淚時,25,179706,FALSE,0.448,0.294,2,-15.899,0,0.0295,0.482,0,0.123,0.268,170.081,4,cantopop
027DJzimsjm1M1hflEWLnv,Juno Mak,Nothing Lasts Forever,耿耿於懷,49,220933,FALSE,0.588,0.741,0,-5.48,1,0.038,0.452,0.000106,0.145,0.148,131.68,4,cantopop
41Dba5ZS2F8HXjTNUumCbK,my little airport,I ALSO DON'T KNOW (Live),K同學 - Live,30,176911,FALSE,0.563,0.408,8,-11.98,0,0.0419,0.716,1.61E-06,0.21,0.645,79.31,4,cantopop
4PhChVDR9RxlUgeobhNsko,my little airport,I ALSO DON'T KNOW (Live),麥記最後一夜 - Live,32,220733,FALSE,0.429,0.314,0,-14.744,1,0.045,0.766,0.000177,0.704,0.278,136.118,3,cantopop
7bgmOO4ZsScDwdvJ4r9Wh6,my little airport,I ALSO DON'T KNOW (Live),rm1210 - Live,30,131688,FALSE,0.472,0.256,0,-17.152,1,0.0368,0.897,0.0459,0.148,0.303,111.586,3,cantopop
1WzMnzTmdWbJZ3OhizMtbX,MC 張天賦;Kaho Hung,Frenemy,Frenemy,58,235256,FALSE,0.59,0.513,11,-7.962,1,0.0283,0.578,0,0.093,0.52,129.909,4,cantopop
64Ee3te2OWIa8vwfmxHwU1,my little airport,I ALSO DON'T KNOW (Live),宋代SAD BOY - Live,32,195295,FALSE,0.535,0.485,7,-13.303,1,0.057,0.0355,0.171,0.952,0.649,132.674,4,cantopop
7GzW0v56ydmnzcScC196Lz,李炳文,關不掉的聲音,昨夜的渡輪上,25,220840,FALSE,0.554,0.345,6,-10.199,0,0.0268,0.749,0,0.11,0.168,107.625,4,cantopop
1tAx6KsKCG7q5wFa0CYaPz,Jinny Ng,越難越愛 Love Collection 精選,"越難越愛 - (劇集 ""使徒行者"" 片尾曲)",53,237840,FALSE,0.701,0.481,2,-8.113,0,0.0337,0.742,0,0.174,0.333,133.963,4,cantopop
5XiVCvi3bXYcFCRpRxk0p2,my little airport,I ALSO DON'T KNOW (Live),你說之後會找我 - LIVE,32,185317,FALSE,0.426,0.227,0,-13.427,1,0.0309,0.422,0.00351,0.617,0.263,140.393,4,cantopop
7Fs5kXKd3zK1gbfjqk5Z4E,Janice Vidal,Imagine,街燈晚餐,45,312906,FALSE,0.494,0.614,1,-4.851,1,0.0288,0.722,0,0.097,0.322,148.646,4,cantopop
3U1sSlezn9BdzqsEx4VfHT,MC 張天賦,小心地滑,小心地滑,59,239340,FALSE,0.653,0.811,2,-5.68,0,0.0363,0.262,0,0.1,0.404,115.515,3,cantopop
2HR81zMSX5uRGIVO5oerjr,Janice Vidal,My Love,大哥,53,235800,FALSE,0.595,0.435,9,-6.837,1,0.0382,0.55,0,0.102,0.402,135.719,4,cantopop
1sFOOKMeZ17erN84ocrGiE,HANA,忘記我自己,久別重逢 - 劇集 “三生三世十里桃花” 主題曲,24,225680,FALSE,0.463,0.496,9,-8.091,0,0.034,0.685,0,0.0937,0.32,147.843,3,cantopop
1RUKoAMk3lluNoQYDMKs71,Deanie Ip;Elisa Chan;散芬芳合唱團,林振強依然愛不完,千個太陽,25,237853,FALSE,0.511,0.676,3,-7.468,1,0.028,0.0993,0,0.0893,0.601,77.74,4,cantopop
2hq0PTaOx1e8K3JN7LpQ2R,Leon Lai,DNA出錯 (演唱會現場版),DNA出錯 - 演唱會現場版,23,221250,FALSE,0.69,0.925,9,-3.94,1,0.0333,0.0036,0,0.379,0.874,135.984,4,cantopop
1U5dlNaOJXEaHfh09NkSib,Johnny Ip,葉振棠‧百份百經典電視劇集金曲精選,勝利雙手創 - 電視劇:我來自潮洲 主題曲,25,215840,FALSE,0.616,0.484,10,-11.95,1,0.0288,0.518,8.60E-06,0.317,0.744,172.064,4,cantopop
3PCUdfQ0MdU8tkzi2uN6wr,Vivian Chow;Leon Lai,萬千寵愛30首,真愛在明天,24,243373,FALSE,0.543,0.297,10,-12.371,1,0.0313,0.444,0,0.371,0.266,135.978,4,cantopop
7DakGWtWA6lU53HvQi96pz,Jacky Cheung;Regine Velasquez,Best of OPM Love Duets & Best of OPM Classic Love Songs,In Love With You,24,264040,FALSE,0.483,0.438,6,-7.071,1,0.0248,0.204,0,0.0863,0.154,71.003,4,cantopop
46dMEqSYXPLEQosHOse0H0,Karen Mok;Wu Bai,I SAY,堅強的理由,45,318160,FALSE,0.507,0.472,9,-9.469,0,0.0261,7.66E-05,4.56E-05,0.091,0.446,131.915,4,cantopop
3ZovyLqQDxnTs3RbklLaa4,Beyond,超越Beyond精選,冷雨夜,44,301893,FALSE,0.361,0.733,9,-5.73,0,0.0334,0.457,0,0.12,0.344,172.986,4,cantopop
0OQ6khsXlri2wYI8HxJlqd,Adam Cheng,笑看風雲,笑看風雲,50,264289,FALSE,0.608,0.401,4,-10.68,1,0.031,0.462,1.93E-06,0.167,0.181,120.001,4,cantopop
1Sh8k4m5whTF7mIFdRNRAa,Beyond,超越Beyond精選,灰色軌跡,46,327200,FALSE,0.597,0.553,6,-8.857,0,0.0284,0.0704,1.41E-05,0.0587,0.303,143.898,4,cantopop
06sDxr7MbbwFyTP1f6rvvl,Edan 呂爵安,E先生 連環不幸事件,E先生 連環不幸事件,55,268536,FALSE,0.497,0.454,10,-9.386,1,0.0303,0.543,0,0.0966,0.323,164.012,4,cantopop
5IYVUNtGU7dncfjjRR79YE,Andy Lau,一生一次,一生一次,23,280000,FALSE,0.626,0.663,1,-11.866,1,0.0354,0.745,0.000173,0.108,0.761,140.283,4,cantopop
5x9Clj56YLmklm3Zikx2iF,Serrini,我在流浮山滴眼水.jpg,我在流浮山滴眼水.jpg,46,255805,FALSE,0.546,0.422,9,-8.534,1,0.0286,0.657,2.38E-06,0.113,0.461,139.84,4,cantopop
0Me4L8eWzXf5hcofg9C1SJ,Mavis Hee,遺憾,城裡的月光,51,321320,FALSE,0.538,0.251,10,-13.494,1,0.027,0.79,0,0.191,0.202,83.972,4,cantopop
5RLv04XXxe0Nc4W7DTBJGT,Leslie Cheung,風繼續吹,風繼續吹,49,308573,FALSE,0.538,0.426,0,-9.985,1,0.0289,0.264,0.0012,0.472,0.322,133.786,4,cantopop
4nl4KMmBskw45osLZhlhk1,Denise Ho,是有種人,是有種人,39,235974,FALSE,0.535,0.398,11,-8.756,1,0.0353,0.7,0,0.119,0.339,75.035,4,cantopop
1eMujWp9h2cSEPIiO6xOhN,Leslie Cheung,紅,有心人,50,268280,FALSE,0.541,0.38,0,-12.094,1,0.027,0.716,9.56E-06,0.329,0.192,72.015,4,cantopop
5r9i76grSJLZl2owROTvty,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙","我愛官恩娜,都不及愛你的哨牙",32,126629,FALSE,0.604,0.738,2,-6.714,1,0.0358,0.589,3.74E-06,0.344,0.815,159.948,4,cantopop
4w58z1FlaaVsi75HUfS0NC,Tat Ming Pair,復黑王-你還愛我嗎?,禁色,33,244680,FALSE,0.502,0.183,2,-12.124,0,0.0308,0.81,0,0.102,0.219,112.235,3,cantopop
0FBjsiiUFLET2xqeKVrGBE,Eason Chan,我的快樂時代 (華星40系列),黃金時代,46,248040,FALSE,0.555,0.494,4,-6.862,1,0.0285,0.246,0,0.291,0.28,144.044,4,cantopop
2QlHbeBKT1CvNc6WH89f8N,my little airport,介乎法國與旺角的詩意,邊一個發明了返工,36,178665,FALSE,0.552,0.294,5,-11.01,1,0.0411,0.337,2.73E-06,0.114,0.389,122.525,4,cantopop
7aVLAP31bS8W08l7u9ysZ5,my little airport,寂寞的星期五,菊花的味道,32,128000,FALSE,0.632,0.473,7,-9.904,1,0.0532,0.593,0.226,0.0912,0.151,120.149,4,cantopop
1zAFaIAd1kek5IEi5AwPvL,Ronald Cheng,鄭中基正宗 K 新曲精選,無賴,50,243000,FALSE,0.639,0.659,4,-5.356,1,0.0307,0.456,0,0.235,0.54,111.024,4,cantopop
331aol4yMUVA93MsVBZV9R,Justin Lo,側田,命硬,52,217013,FALSE,0.495,0.503,3,-6.838,1,0.032,0.67,0,0.14,0.333,185.088,3,cantopop
4LGI3DKlPcgg2auAWf4Jfl,Karen Mok,回蔚-莫文蔚專輯,外面的世界,50,271786,FALSE,0.452,0.161,11,-14.383,1,0.0346,0.963,0.00102,0.0983,0.173,131.644,4,cantopop
18J1skShnRiRdvLoOaDLTC,Kay Tse,最好的時刻 2006-2012,鍾無艷,45,278573,FALSE,0.629,0.429,1,-8.709,1,0.0297,0.877,0,0.101,0.336,112.206,4,cantopop
63ThoHdxN0lcHVPsHc4a8o,Alan Tam,飛馬,一生中最愛,50,262640,FALSE,0.65,0.217,3,-13.503,1,0.0366,0.842,1.08E-05,0.122,0.186,125.924,4,cantopop
6kZfjIUmJqQAosGKyOcOIk,Jacky Cheung;Anita Mui,他在那裡,"相愛很難 - 電影""男人四十""歌曲",52,223253,FALSE,0.495,0.559,0,-8.888,1,0.047,0.613,0,0.141,0.322,134.508,4,cantopop
2JRiwB5Yks5q0IRappnQKO,my little airport,I ALSO DON'T KNOW (Live),喫煙席 - Live,31,133802,FALSE,0.542,0.272,5,-15.699,1,0.0434,0.813,5.09E-05,0.724,0.244,134.255,4,cantopop
3hdQIQYs13Gv2gdncFvKZ0,MC 張天賦;Jay Fung,How Many Times (Studio Live),How Many Times - Studio Live,51,230253,FALSE,0.635,0.323,0,-12.026,1,0.0356,0.845,0,0.112,0.454,119.072,4,cantopop
6Ul9rhrqbz77gwDoWMtqhE,my little airport,I ALSO DON'T KNOW (Live),只因當時太緊張 - Live,31,144142,FALSE,0.351,0.777,7,-7.694,1,0.0487,0.082,0,0.759,0.401,143.327,4,cantopop
2PMcqt0axYgoSu6xXWzHza,my little airport,I ALSO DON'T KNOW (Live),只收一半 - Live,31,171225,FALSE,0.518,0.493,9,-12.512,0,0.0468,0.684,0.089,0.395,0.346,84.016,4,cantopop
1uPqPkskD46HfOd5aMbyG0,my little airport,I ALSO DON'T KNOW (Live),因講了出來 - Live,31,161992,FALSE,0.596,0.563,9,-10.738,1,0.0349,0.524,0.00205,0.701,0.646,117.285,4,cantopop
